date,amount,account_name,message,vs
2026-08-26,-64.8,Štefan Anderko,Úhrada FA 202601043 za štítky,202601043.0
2026-08-26,-0.02,,"/VS1500009532/SS2603078387/KS0558 26.08.2026 4,59 EUR",
2026-08-26,-4.59,Mesto Prešov,Úhrada dane za užívanie verejn. priestranstva,1500009532.0
2026-08-26,-32.52,,"/VS20262061/SS/KS 26.08.2026 8130,30 EUR",
2026-08-26,-8130.3,"FOCUS Centrum pre sociálnu a marketingovú analýzu,",Úhrada FA 20262061 za prieskum,20262061.0
2026-08-26,-1.52,,"/VS260007/SS/KS 26.08.2026 378,84 EUR",
2026-08-26,-378.84,Ing. Pavol Anderko - ANKO,Úhrada FA 260007 za výrobu plagátov,260007.0
2026-08-26,-5.41,,"/VS260002/SS/KS 26.08.2026 1353,00 EUR",
2026-08-26,-1353.0,Ing. Pavol Anderko - ANKO,Úhrada FA 260002 za billboardy,260002.0
2026-08-26,-6.47,,"/VS260404/SS/KS 26.08.2026 1617,45 EUR",
2026-08-26,-1617.45,ARTON s.r.o.,Úhrada ZF 260404 za billboardy,260404.0
2026-08-24,-36.83,,"/VS260374/SS/KS 24.08.2026 9206,55 EUR",
2026-08-24,-9206.55,ARTON s.r.o.,Úhrada ZF 260374 za billboardy,260374.0
2026-08-24,-2.11,,"/VS501010/SS/KS 24.08.2026 527,96 EUR",
2026-08-24,-527.96,"Plotbase, s.r.o.","Úhrada ZFA 501010 za vlajky, promo stolík",501010.0
2026-08-21,-6.0,,"/VS2026008/SS/KS 21.08.2026 1500,00 EUR",
2026-08-21,-1500.0,Lesim s. r. o.,Úhrada FA 2026008 za konzultáciu/ noviny,2026008.0
2026-08-21,-3.96,,"/VS26026/SS/KS 21.08.2026 990,00 EUR",
2026-08-21,-990.0,Marek Gerboc - Marko Media Films,Úhrada FA 26026 za propagačné video,26026.0
2026-08-17,-0.02,,"/VS1500009532/SS2603078338/KS0558 17.08.2026 5,13 EUR",
2026-08-17,-5.13,Mesto Prešov,Úhrada dane za užívanie verejn. priestranstva,1500009532.0
2026-08-17,-1.17,,"VS 260400398 17.08.2026 292,70 EUR",
2026-08-17,-292.7,"PIVOTÉKA, s.r.o.",Úhrada FA260400398 za zariadenie na akcie KDH - doplatok,
2026-08-17,-8.15,,"/VS260028/SS/KS 17.08.2026 2038,62 EUR",
2026-08-17,-2038.62,"DARIUS IT, s. r. o.","Úhrada FA 260028 za webovú stránku, domény",260028.0
2026-08-17,-4.63,,"/VS260027/SS/KS 17.08.2026 1158,66 EUR",
2026-08-17,-1158.66,"DARIUS IT, s. r. o.","Úhrada FA 260027 za propagačný materiál - perá, podpiskarty",260027.0
2026-08-17,-6.11,,"/VS260026/SS/KS 17.08.2026 1527,66 EUR",
2026-08-17,-1527.66,"DARIUS IT, s. r. o.",Úhrada FA 260026 za grafické práce,260026.0
2026-08-13,-7.7,,"/VS2026072/SS/KS 13.08.2026 1926,18 EUR",
2026-08-13,-1926.18,Restartup s.r.o.,Úhrada FA 2026072 za prípravu stratégie kampane,2026072.0
2026-08-13,-2.86,,"/VS1020260020/SS/KS 13.08.2026 714,85 EUR",
2026-08-13,-714.85,KDH servis s.r.o.,Úhrada FA 1020260020za propagačnú činnosť,1020260020.0
2026-08-13,-9.1,,"/VS2610004759/SS/KS 13.08.2026 2275,50 EUR",
2026-08-13,-2275.5,"NUBIUM, s. r. o.",Úhrada FA 2610004759 za bigboard,2610004759.0
2026-08-13,-2.09,,"/VS512026/SS/KS0308 13.08.2026 522,75 EUR",
2026-08-13,-522.75,RASTISLAV TIMOČKO - ARTDESIGN,Úhrada FA 512026 za polep auta,512026.0
2026-08-12,10000.0,Majerský Milan,F001120820264961979,
2026-08-06,-2.09,,"/VS0826171/SS/KS 06.08.2026 522,14 EUR",
2026-08-06,-522.14,"PETIMA, s.r.o.",Úhrada FA 0826171 za tričká s potlačou,826171.0
2026-08-03,50000.0,Kresťanskodemokratické hnutie,Prevod finančných prostriedkov z bežného účtu,308.0
2026-07-31,-5.0,,Zverejňovanie účtu,
2026-07-31,-0.02,,"/VS/SS/KS0898 31.07.2026 5,00 EUR",
2026-07-31,-5.0,,Poplatok za vedenie účtu,
2026-07-31,-0.02,,"/VS/SS/KS0898 31.07.2026 5,00 EUR",
2026-07-31,-3.13,,"/VS26000634/SS/KS 31.07.2026 783,00 EUR",
2026-07-31,-783.0,"balón - pártysk, s.r.o.",Úhrada faktúry 26000634 za propagačný materiál - balóny,26000634.0
2026-07-31,-4.39,,"VS 268803868 31.07.2026 1096,80 EUR",
2026-07-31,-1096.8,"PIVOTÉKA, s.r.o.",Úhrada objednávky za zariadenie na akciu KDH,
2026-07-29,-10.33,,"/VS2026004/SS/KS 29.07.2026 2583,00 EUR",
2026-07-29,-2583.0,"SATOR, s.r.o.",Úhrada ZF2026004 za reklamné predmety,2026004.0
2026-07-24,-2.46,,"/VS2026097/SS/KS 24.07.2026 615,74 EUR",
2026-07-24,-615.74,"SATOR, s.r.o.",Úhrada FA 2026097 za propag. materiál,2026097.0
2026-07-20,-3.39,,"/VS260272/SS/KS 20.07.2026 848,70 EUR",
2026-07-20,-848.7,ARTON s.r.o.,Úhrada ZF 260272 za billboardy,260272.0
2026-07-14,-12.3,,"/VS2026059/SS/KS 14.07.2026 3073,77 EUR",
2026-07-14,-3073.77,Restartup s.r.o.,Úhrada FA 2026059 za prípravu stratégie kampane,2026059.0
2026-07-14,-39.78,,"/VS20260792/SS/KS 14.07.2026 9944,55 EUR",
2026-07-14,-9944.55,KING MEDIA s. r. o.,"Úhrada FA 20260792 za billboardy, citylight",20260792.0
2026-07-10,-3.66,,"/VS2026007/SS/KS 10.07.2026 916,00 EUR",
2026-07-10,-916.0,"SofiaCare, s.r.o.",Úhrada FA 2026007 za grafické služby,2026007.0
2026-07-08,-1.44,,"/VS0642026/SS/KS 08.07.2026 360,00 EUR",
2026-07-08,-360.0,"Dračia stopa PLUS, s. r. o.",Úhrada FA 0642026 za atrakcie pre detí na akcii KDH,642026.0
2026-07-08,-0.56,,"/VS1311600020/SS/KS 08.07.2026 140,00 EUR",
2026-07-08,-140.0,Obec Družstevná pri Hornáde,Úhrada FA 1311600020 za prenájom priestorov na akciu,1311600020.0
2026-07-08,-1.48,,"/VS1020260019/SS/KS 08.07.2026 369,00 EUR",
2026-07-08,-369.0,KDH servis s.r.o.,Úhrada FA 1020260019 za propagačnú činnosť,1020260019.0
2026-07-08,-2.86,,"/VS1020260016/SS/KS 08.07.2026 714,85 EUR",
2026-07-08,-714.85,KDH servis s.r.o.,Úhrada FA 1020260016 za propagačnú činnosť,1020260016.0
2026-07-07,-1.75,,"/VS202607005/SS/KS 07.07.2026 436,65 EUR",
2026-07-07,-436.65,"Pandan, s. r. o.",Úhrada 202607005 za letáky,202607005.0
2026-07-01,-1.53,,"/VS2026002/SS/KS 01.07.2026 382,00 EUR",
2026-07-01,-382.0,Photo Studio Zweng s.r.o.,Úhrada FA 2026002 za vyhotovenie fotiek,2026002.0
2026-07-01,-3.99,,"/VS20260030/SS/KS 01.07.2026 996,30 EUR",
2026-07-01,-996.3,Ondruš Studio s. r. o.,Úhrada FA 20260030 za videoprodukciu,20260030.0
2026-07-01,-2.4,,"/VS2606001/SS/KS 01.07.2026 600,00 EUR",
2026-07-01,-600.0,Miesta pre mladých/Place for Young,Úhrada FA 2606001 za prenájom Trnavského lanáča na akciu,2606001.0
2026-07-01,-2.0,,"/VS2026000059/SS/KS 01.07.2026 500,00 EUR",
2026-07-01,-500.0,Mgr. Miroslav Šmilňák - Miro Jilo,Úhrada FA 2026000059 za pesničkohry na akcii,2026000059.0
2026-06-30,-0.02,,"/VS/SS/KS0898 30.06.2026 5,00 EUR",
2026-06-30,-5.0,,Zverejňovanie účtu,
2026-06-30,-0.02,,"/VS/SS/KS0898 30.06.2026 5,00 EUR",
2026-06-30,-5.0,,Poplatok za vedenie účtu,
2026-06-26,-0.28,,"/VS017526/SS/KS 26.06.2026 70,00 EUR",
2026-06-26,-70.0,Park kultúry a oddychu,Úhrada FA 017526 za prenájom el. prípojky na akcii,17526.0
2026-06-26,-2.4,,"/VS2026031/SS/KS 26.06.2026 600,00 EUR",
2026-06-26,-600.0,SMEJLINKA s. r. o.,Úhrada FA 2026031 za realizáciu programu na akcii,2026031.0
2026-06-26,-2.4,,"/VS2026053/SS/KS 26.06.2026 600,00 EUR",
2026-06-26,-600.0,Slovenská výtvarná únia,Úhrada FA 2026053 za prenájom priestorov na akciu,2026053.0
2026-06-24,-5.46,,"/VS0692026/SS/KS 24.06.2026 1365,30 EUR",
2026-06-24,-1365.3,KING MEDIA s. r. o.,Úhrada ZF 0692026 za prenájom a tlač bilboardov,692026.0
2026-06-24,-2.52,,"/VS2670075/SS/KS 24.06.2026 629,76 EUR",
2026-06-24,-629.76,"euroAWK, spol. s r.o.",Úhrada ZF 2670075 za citylight,2670075.0
2026-06-24,-1.89,,"/VS2670076/SS/KS 24.06.2026 472,32 EUR",
2026-06-24,-472.32,"euroAWK, spol. s r.o.",Úhrada ZF 2670076 za reklamný panel,2670076.0
2026-06-24,-0.11,,"/VS2928600043/SS/KS0558 24.06.2026 27,00 EUR",
2026-06-24,-27.0,Mesto Bardejov,Úhrada dane za užívanie verej. priestranstva,2928600043.0
2026-06-22,-2.0,,"/VS2026000052/SS/KS 22.06.2026 500,00 EUR",
2026-06-22,-500.0,Mgr. Miroslav Šmilňák - Miro Jilo,Úhrada FA 2026000052 za pesničkohry,2026000052.0
2026-06-22,-0.6,,"/VS13062026/SS/KS 22.06.2026 150,00 EUR",
2026-06-22,-150.0,Mgr. art Katarína Mojžišová Dis.art,Koncert. vystúpenie na podujatí KDH,13062026.0
2026-06-22,-0.6,,"/VS06062026/SS/KS 22.06.2026 150,00 EUR",
2026-06-22,-150.0,Mgr. art Katarína Mojžišová Dis.art,Atrakcie pre deti na podujatí KDH,6062026.0
2026-06-22,30000.0,Kresťanskodemokratické hnutie,Prevod finančných prostriedkov z bežného účtu,2206.0
2026-06-17,-0.1,,"/VS1500009532/SS2603044568/KS0558 17.06.2026 24,30 EUR",
2026-06-17,-24.3,Mesto Prešov,Úhrada dane za užívanie verej. priestranstva,1500009532.0
2026-06-17,-1.31,,"/VS260310/SS/KS 17.06.2026 327,18 EUR",
2026-06-17,-327.18,Varínska tlačiareň/ELEKTRO AB s.r.o.,Úhrada FA 260310 za letáky,260310.0
2026-06-17,-2.86,,"/VS1020260013/SS/KS 17.06.2026 714,85 EUR",
2026-06-17,-714.85,KDH servis s.r.o.,Úhrada FA 1020260013 za propagačnú činnosť,1020260013.0
2026-06-17,-2.0,,"/VS2026000050/SS/KS 17.06.2026 500,00 EUR",
2026-06-17,-500.0,Mgr. Miroslav Šmilňák - Miro Jilo,Úhrada FA 2026000050 za pesničkohry,2026000050.0
2026-06-17,-2.0,,"/VS2026000049/SS/KS 17.06.2026 500,00 EUR",
2026-06-17,-500.0,Mgr. Miroslav Šmilňák - Miro Jilo,Úhrada FA 2026000049 za pesničkohry na akcii KDH,2026000049.0
2026-06-10,-2.0,,"/VS2026000045/SS/KS 10.06.2026 500,00 EUR",
2026-06-10,-500.0,Mgr. Miroslav Šmilňák - Miro Jilo,Úhrada FA 2026000045 za pesničkohry,2026000045.0
2026-06-10,-1.06,,"/VS20260024/SS/KS 10.06.2026 265,00 EUR",
2026-06-10,-265.0,Fashionlooks SK s. r. o.,Úhrada FA 20260024 za prenájom atrakcií na akciu KDH,20260024.0
2026-05-31,-0.02,,"/VS/SS/KS0898 31.05.2026 5,00 EUR",
2026-05-31,-5.0,,Zverejňovanie účtu,
2026-05-31,-0.02,,"/VS/SS/KS0898 31.05.2026 5,00 EUR",
2026-05-31,-5.0,,Poplatok za vedenie účtu,
2026-05-29,-12.3,,"/VS2026003/SS/KS 29.05.2026 3075,00 EUR",
2026-05-29,-3075.0,"Anima House, s.r.o.","Úhrada FA 2026003 za grafické práce, podklady pre web. stránku",2026003.0
2026-05-29,-27.6,,"/VS2026002/SS/KS 29.05.2026 6900,00 EUR",
2026-05-29,-6900.0,"Anima House, s.r.o.",Úhrada FA 2026002 za prieskum verejnej mienky,2026002.0
2026-05-29,10000.0,Kresťanskodemokratické hnutie,Prevod finančných prostriedkov z bežného účtu,2905.0
2026-05-29,-0.3,,"/VS262401080/SS/KS 29.05.2026 74,97 EUR",
2026-05-29,-74.97,Mgr. Jaroslav Kováč - KOVÁČ SERVIS,Úhrada FA 262401080 za materiál na akciu KDH,262401080.0
2026-05-28,-10.81,,"/VS2026060/SS/KS 28.05.2026 2703,66 EUR",
2026-05-28,-2703.66,"SATOR, s.r.o.",Úhrada FA 2026060 za propagačný materiál,2026060.0
2026-05-19,-3.39,,"/VS26950199/SS/KS 19.05.2026 848,70 EUR",
2026-05-19,-848.7,"ISPA, spol. s r.o.","Úhrada ZF26950199 za reklamný priestor, billboardy, za obdobie sept. - október",26950199.0
2026-05-11,-0.52,,"/VS260006/SS/KS 11.05.2026 129,03 EUR",
2026-05-11,-129.03,"DARIUS IT, s. r. o.",Úhrada FA 260006 za doménu hrdyvychod.sk,260006.0
2026-05-11,-21.6,,"/VS2260149/SS/KS 11.05.2026 5400,00 EUR",
2026-05-11,-5400.0,Ing. Peter Weiss - AB Centrum,Úhrada FA 2260149 za ruže,2260149.0
2026-05-11,-2.86,,"/VS1020260010/SS/KS 11.05.2026 714,85 EUR",
2026-05-11,-714.85,KDH servis s.r.o.,Úhrada FA 1020260010 za propagačnú činnosť,1020260010.0
2026-05-11,10000.0,Kresťanskodemokratické hnutie,Prevod finančných prostriedkov z bežného účtu,1105.0
2026-04-30,-0.02,,"/VS/SS/KS0898 30.04.2026 5,00 EUR",
2026-04-30,-5.0,,Zverejňovanie účtu,
2026-04-30,-0.02,,"/VS/SS/KS0898 30.04.2026 5,00 EUR",
2026-04-30,-5.0,,Poplatok za vedenie účtu,
2026-04-28,-1.72,,"/VS26000197/SS/KS 28.04.2026 430,50 EUR",
2026-04-28,-430.5,IPSOS s. r. o.,Úhrada FA 26000197 za prieskum,26000197.0
2026-04-28,-29.47,,"/VS20262020/SS/KS 28.04.2026 7367,70 EUR",
2026-04-28,-7367.7,"FOCUS Centrum pre sociálnu a marketingovú analýzu,",Úhrada FA 20262020 za prieskum,20262020.0
2026-04-17,-0.01,,"NOTPROVIDED 17.04.2026 0,01 EUR",
2026-04-17,-0.01,Ivan Rostas,Mylná platba,
2026-04-15,0.01,Ivan Rostas,SK73 0200 0000 0045 5336 2157 . dakujem,
2026-04-07,-40.0,,"/VS77202601/SS/KS 07.04.2026 10000,00 EUR",
2026-04-07,-10000.0,"Anima House, s.r.o.",Úhrada ZFA za prieskum verejnej mienky,77202601.0
2026-04-07,20000.0,Kresťanskodemokratické hnutie,Prevod finančných prostriedkov z bežného účtu,704.0
2026-03-31,-0.02,,"/VS/SS/KS0898 31.03.2026 5,00 EUR",
2026-03-31,-5.0,,Zverejňovanie účtu,
2026-03-31,-0.01,,"/VS/SS/KS0898 31.03.2026 1,13 EUR",
2026-03-31,-1.13,,Poplatok za vedenie účtu,
2026-03-31,1000.0,Kresťanskodemokratické hnutie,Prevod finančných prostriedkov z bežného účtu,3103.0
